 b0              v(Vbn)          i(Vout)         i(Vout1)        v(b6)           v(b5)           v(b4)           v(b3)           v(b2)           v(b1)           v(b0)           v(b0out)        v(b1out)        v(b6out)       
 1.80000000e+00  4.04860021e-01  1.99404949e-08  1.73835701e-08  0.00000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  4.04860023e-01  3.49262507e-09  3.30883427e-09 
 0.00000000e+00  4.04859941e-01  2.11189061e-08  1.85167863e-08  0.00000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  3.61764285e-09  4.04859943e-01  3.30883431e-09 
 1.80000000e+00  4.04861132e-01  2.22316782e-08  1.95907148e-08  0.00000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  4.04861135e-01  4.04861134e-01  3.30883440e-09 
 0.00000000e+00  4.04859969e-01  2.31734441e-08  2.05020712e-08  0.00000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  3.61764286e-09  3.49262513e-09  3.30883427e-09 
 1.80000000e+00  4.04861159e-01  2.42927217e-08  2.15883205e-08  0.00000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  4.04861161e-01  3.49262511e-09  3.30883440e-09 
 0.00000000e+00  4.04861107e-01  2.54507598e-08  2.27148718e-08  0.00000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  3.61764301e-09  4.04861109e-01  3.30883434e-09 
 1.80000000e+00  4.04862263e-01  2.65455971e-08  2.37827749e-08  0.00000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  4.04862265e-01  4.04862265e-01  3.30883446e-09 
 0.00000000e+00  4.04860010e-01  2.81595365e-08  2.53608903e-08  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  3.61764291e-09  3.49262511e-09  3.30883431e-09 
 1.80000000e+00  4.04861139e-01  2.92721368e-08  2.64511471e-08  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  4.04861141e-01  3.49262511e-09  3.30883434e-09 
 0.00000000e+00  4.04861144e-01  3.04182332e-08  2.75759930e-08  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  3.61764302e-09  4.04861146e-01  3.30883440e-09 
 1.80000000e+00  4.04862309e-01  3.15234134e-08  2.86624982e-08  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  4.04862311e-01  4.04862311e-01  3.30883443e-09 
 0.00000000e+00  4.04861118e-01  3.24181885e-08  2.95433722e-08  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  3.61764302e-09  3.49262511e-09  3.30883434e-09 
 1.80000000e+00  4.04862286e-01  3.35244346e-08  3.06335011e-08  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  4.04862288e-01  3.49262517e-09  3.30883443e-09 
 0.00000000e+00  4.04862244e-01  3.46601552e-08  3.17540554e-08  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  3.61764313e-09  4.04862247e-01  3.30883443e-09 
 1.80000000e+00  4.04863459e-01  3.57502708e-08  3.28309255e-08  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  4.04863461e-01  4.04863461e-01  3.30883452e-09 
 0.00000000e+00  4.04858841e-01  3.62224491e-08  3.32979795e-08  0.00000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  3.61764279e-09  3.49262500e-09  3.30883417e-09 
 1.80000000e+00  4.04860021e-01  3.73375814e-08  3.44010971e-08  0.00000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  4.04860023e-01  3.49262506e-09  3.30883426e-09 
 0.00000000e+00  4.04859943e-01  3.84780438e-08  3.55302632e-08  0.00000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  3.61764290e-09  4.04859945e-01  3.30883425e-09 
 1.80000000e+00  4.04861127e-01  3.95707656e-08  3.66127750e-08  0.00000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  4.04861129e-01  4.04861129e-01  3.30883434e-09 
 0.00000000e+00  4.04859895e-01  4.04745832e-08  3.75091105e-08  0.00000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  3.61764290e-09  3.49262511e-09  3.30883425e-09 
 1.80000000e+00  4.04861094e-01  4.15724461e-08  3.85984009e-08  0.00000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  4.04861096e-01  3.49262513e-09  3.30883435e-09 
 0.00000000e+00  4.04861104e-01  4.27025689e-08  3.97202484e-08  0.00000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  3.61764302e-09  4.04861106e-01  3.30883434e-09 
 1.80000000e+00  4.04862249e-01  4.37865650e-08  4.07970191e-08  0.00000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  4.04862251e-01  4.04862251e-01  3.30883443e-09 
 0.00000000e+00  4.04859964e-01  4.53805590e-08  4.23819841e-08  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  3.61764291e-09  3.49262506e-09  3.30883425e-09 
 1.80000000e+00  4.04861111e-01  4.64915168e-08  4.34871907e-08  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  4.04861113e-01  3.49262517e-09  3.30883439e-09 
 0.00000000e+00  4.04861073e-01  4.76215244e-08  4.46119088e-08  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  3.61764302e-09  4.04861075e-01  3.30883434e-09 
 1.80000000e+00  4.04862282e-01  4.87167030e-08  4.57025351e-08  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  4.04862284e-01  4.04862284e-01  3.30883443e-09 
 0.00000000e+00  4.04861151e-01  4.95879789e-08  4.65703778e-08  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  3.61764302e-09  3.49262517e-09  3.30883434e-09 
 1.80000000e+00  4.04862272e-01  5.06796063e-08  4.76583750e-08  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  4.04862274e-01  3.49262517e-09  3.30883443e-09 
 0.00000000e+00  4.04862212e-01  5.17918295e-08  4.87666796e-08  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  3.61764313e-09  4.04862214e-01  3.30883448e-09 
 1.80000000e+00  4.04863416e-01  5.28683985e-08  4.98400112e-08  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  4.04863418e-01  4.04863418e-01  3.30883457e-09 
 0.00000000e+00  4.04859986e-01  5.24338630e-08  4.94070065e-08  0.00000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  3.61764291e-09  3.49262512e-09  3.30883431e-09 
 1.80000000e+00  4.04861106e-01  5.35448136e-08  5.05150837e-08  0.00000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  4.04861108e-01  3.49262511e-09  3.30883439e-09 
 0.00000000e+00  4.04861133e-01  5.46694630e-08  5.16373007e-08  0.00000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  3.61764302e-09  4.04861135e-01  3.30883440e-09 
 1.80000000e+00  4.04862278e-01  5.57622994e-08  5.27280406e-08  0.00000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  4.04862280e-01  4.04862280e-01  3.30883448e-09 
 0.00000000e+00  4.04861108e-01  5.66247091e-08  5.35889910e-08  0.00000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  3.61764302e-09  3.49262511e-09  3.30883434e-09 
 1.80000000e+00  4.04862305e-01  5.77305493e-08  5.46931602e-08  0.00000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  4.04862308e-01  3.49262517e-09  3.30883443e-09 
 0.00000000e+00  4.04862287e-01  5.88523364e-08  5.58136577e-08  0.00000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  3.61764314e-09  4.04862289e-01  3.30883443e-09 
 1.80000000e+00  4.04863437e-01  5.99408307e-08  5.69008733e-08  0.00000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  4.04863439e-01  4.04863439e-01  3.30883457e-09 
 0.00000000e+00  4.04861152e-01  6.14468112e-08  5.84060444e-08  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  3.61764302e-09  3.49262512e-09  3.30883440e-09 
 1.80000000e+00  4.04862321e-01  6.25568731e-08  5.95158696e-08  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  4.04862323e-01  3.49262517e-09  3.30883443e-09 
 0.00000000e+00  4.04862255e-01  6.36735251e-08  6.06319759e-08  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  3.61764313e-09  4.04862257e-01  3.30883443e-09 
 1.80000000e+00  4.04863406e-01  6.47693148e-08  6.17276186e-08  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  4.04863408e-01  4.04863408e-01  3.30883457e-09 
 0.00000000e+00  4.04862285e-01  6.56128284e-08  6.25714733e-08  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  3.61764314e-09  3.49262517e-09  3.30883443e-09 
 1.80000000e+00  4.04863450e-01  6.67134143e-08  6.36722035e-08  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  4.04863452e-01  3.49262523e-09  3.30883452e-09 
 0.00000000e+00  4.04863392e-01  6.78234224e-08  6.47828813e-08  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  3.61764325e-09  4.04863394e-01  3.30883457e-09 
 1.80000000e+00  4.04864569e-01  6.89094662e-08  6.58694148e-08  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  4.04864571e-01  4.04864571e-01  3.30883460e-09 
 0.00000000e+00  4.04858813e-01  7.64175502e-08  7.33860048e-08  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  3.61764279e-09  3.49262500e-09  4.04858815e-01 
 1.80000000e+00  4.04859971e-01  7.74717558e-08  7.44418003e-08  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  4.04859973e-01  3.49262506e-09  4.04859973e-01 
 0.00000000e+00  4.04859898e-01  7.85793394e-08  7.55513270e-08  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  3.61764291e-09  4.04859901e-01  4.04859901e-01 
 1.80000000e+00  4.04861060e-01  7.96213881e-08  7.65949579e-08  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  4.04861062e-01  4.04861062e-01  4.04861062e-01 
 0.00000000e+00  4.04859944e-01  8.05295800e-08  7.75050779e-08  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  3.61764290e-09  3.49262512e-09  4.04859946e-01 
 1.80000000e+00  4.04861163e-01  8.15920731e-08  7.85693857e-08  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  4.04861165e-01  3.49262517e-09  4.04861165e-01 
 0.00000000e+00  4.04861035e-01  8.26983661e-08  7.96779034e-08  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  3.61764301e-09  4.04861037e-01  4.04861037e-01 
 1.80000000e+00  4.04862240e-01  8.37472213e-08  8.07287961e-08  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  4.04862242e-01  4.04862242e-01  4.04862242e-01 
 0.00000000e+00  4.04859975e-01  8.53450643e-08  8.23302173e-08  1.80000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  3.61764291e-09  3.49262506e-09  4.04859977e-01 
 1.80000000e+00  4.04861141e-01  8.64181516e-08  8.34055101e-08  1.80000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  4.04861143e-01  3.49262512e-09  4.04861143e-01 
 0.00000000e+00  4.04861065e-01  8.75282515e-08  8.45182484e-08  1.80000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  3.61764301e-09  4.04861068e-01  4.04861068e-01 
 1.80000000e+00  4.04862239e-01  8.85963964e-08  8.55885105e-08  1.80000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  4.04862241e-01  4.04862241e-01  4.04862241e-01 
 0.00000000e+00  4.04861100e-01  8.94694851e-08  8.64638992e-08  1.80000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  3.61764302e-09  3.49262511e-09  4.04861102e-01 
 1.80000000e+00  4.04862275e-01  9.05377757e-08  8.75348718e-08  1.80000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  4.04862278e-01  3.49262517e-09  4.04862277e-01 
 0.00000000e+00  4.04862238e-01  9.16425165e-08  8.86422100e-08  1.80000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  3.61764313e-09  4.04862240e-01  4.04862240e-01 
 1.80000000e+00  4.04863397e-01  9.27047388e-08  8.97070009e-08  1.80000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  4.04863399e-01  4.04863399e-01  4.04863399e-01 
 0.00000000e+00  4.04859973e-01  9.23457884e-08  8.93475800e-08  1.80000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  3.61764286e-09  3.49262513e-09  4.04859975e-01 
 1.80000000e+00  4.04861128e-01  9.34386118e-08  9.04430948e-08  1.80000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  4.04861130e-01  3.49262517e-09  4.04861130e-01 
 0.00000000e+00  4.04861115e-01  9.45558519e-08  9.15632796e-08  1.80000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  3.61764301e-09  4.04861117e-01  4.04861117e-01 
 1.80000000e+00  4.04862291e-01  9.56282156e-08  9.26385724e-08  1.80000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  4.04862293e-01  4.04862293e-01  4.04862293e-01 
 0.00000000e+00  4.04861107e-01  9.64998345e-08  9.35126252e-08  1.80000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  3.61764302e-09  3.49262517e-09  4.04861109e-01 
 1.80000000e+00  4.04862309e-01  9.75861089e-08  9.46017167e-08  1.80000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  4.04862311e-01  3.49262523e-09  4.04862311e-01 
 0.00000000e+00  4.04862250e-01  9.86955588e-08  9.57141566e-08  1.80000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  3.61764313e-09  4.04862252e-01  4.04862252e-01 
 1.80000000e+00  4.04863408e-01  9.97616906e-08  9.67833955e-08  1.80000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  4.04863410e-01  4.04863410e-01  4.04863410e-01 
 0.00000000e+00  4.04861137e-01  1.01272779e-07  9.82990400e-08  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  3.61764302e-09  3.49262517e-09  4.04861139e-01 
 1.80000000e+00  4.04862305e-01  1.02356965e-07  9.93863836e-08  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  4.04862307e-01  3.49262517e-09  4.04862307e-01 
 0.00000000e+00  4.04862278e-01  1.03454760e-07  1.00487284e-07  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  3.61764313e-09  4.04862280e-01  4.04862280e-01 
 1.80000000e+00  4.04863450e-01  1.04527790e-07  1.01563444e-07  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  4.04863452e-01  4.04863452e-01  4.04863452e-01 
 0.00000000e+00  4.04862289e-01  1.05370775e-07  1.02408990e-07  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  3.61764311e-09  3.49262520e-09  4.04862291e-01 
 1.80000000e+00  4.04863419e-01  1.06448518e-07  1.03489924e-07  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  4.04863422e-01  3.49262523e-09  4.04863421e-01 
 0.00000000e+00  4.04863396e-01  1.07541994e-07  1.04586988e-07  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  3.61764325e-09  4.04863398e-01  4.04863398e-01 
 1.80000000e+00  4.04864575e-01  1.08604353e-07  1.05652134e-07  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  4.04864577e-01  4.04864577e-01  4.04864577e-01 
 0.00000000e+00  4.04859940e-01  1.08788751e-07  1.05837671e-07  1.80000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  3.61764290e-09  3.49262512e-09  4.04859942e-01 
 1.80000000e+00  4.04861071e-01  1.09885102e-07  1.06937151e-07  1.80000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  4.04861073e-01  3.49262516e-09  4.04861073e-01 
 0.00000000e+00  4.04861053e-01  1.10982683e-07  1.08038449e-07  1.80000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  3.61764301e-09  4.04861055e-01  4.04861055e-01 
 1.80000000e+00  4.04862231e-01  1.12056275e-07  1.09115348e-07  1.80000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  4.04862233e-01  4.04862233e-01  4.04862233e-01 
 0.00000000e+00  4.04861081e-01  1.12912724e-07  1.09974650e-07  1.80000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  3.61764302e-09  3.49262511e-09  4.04861083e-01 
 1.80000000e+00  4.04862294e-01  1.13997307e-07  1.11062761e-07  1.80000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  4.04862296e-01  3.49262517e-09  4.04862296e-01 
 0.00000000e+00  4.04862245e-01  1.15092032e-07  1.12160819e-07  1.80000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  3.61764313e-09  4.04862248e-01  4.04862248e-01 
 1.80000000e+00  4.04863416e-01  1.16153270e-07  1.13225653e-07  1.80000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  4.04863418e-01  4.04863418e-01  4.04863418e-01 
 0.00000000e+00  4.04861130e-01  1.17656115e-07  1.14733382e-07  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  3.61764302e-09  3.49262511e-09  4.04861132e-01 
 1.80000000e+00  4.04862247e-01  1.18753062e-07  1.15834084e-07  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  4.04862249e-01  3.49262522e-09  4.04862249e-01 
 0.00000000e+00  4.04862220e-01  1.19856548e-07  1.16941010e-07  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  3.61764313e-09  4.04862223e-01  4.04862223e-01 
