 b0              v(Vbn)          i(Vout)         i(Vout1)        v(b6)           v(b5)           v(b4)           v(b3)           v(b2)           v(b1)           v(b0)           v(b0out)        v(b1out)        v(b6out)       
 1.80000000e+00  3.99124728e-01  2.18634754e-08  1.79868493e-08  0.00000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  3.99124731e-01  3.99124730e-01  3.32769727e-09 
 0.00000000e+00  3.99123389e-01  2.28865889e-08  1.89264284e-08  0.00000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  3.38890045e-09  3.42121066e-09  3.32769716e-09 
 1.80000000e+00  3.99124812e-01  2.39621975e-08  1.99175787e-08  0.00000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  3.99124814e-01  3.42121063e-09  3.32769728e-09 
 0.00000000e+00  3.99124765e-01  2.49567489e-08  2.08366941e-08  0.00000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  3.38890042e-09  3.99124768e-01  3.32769727e-09 
 1.80000000e+00  3.99126257e-01  2.60070684e-08  2.18098535e-08  0.00000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  3.99126260e-01  3.99126260e-01  3.32769730e-09 
 0.00000000e+00  3.99123352e-01  2.75085900e-08  2.32053594e-08  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  3.38890040e-09  3.42121066e-09  3.32769716e-09 
 1.80000000e+00  3.99124732e-01  2.85768454e-08  2.42010429e-08  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  3.99124734e-01  3.42121068e-09  3.32769727e-09 
 0.00000000e+00  3.99124732e-01  2.95607971e-08  2.51198884e-08  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  3.38890041e-09  3.99124734e-01  3.32769727e-09 
 1.80000000e+00  3.99126082e-01  3.06198414e-08  2.61104418e-08  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  3.99126084e-01  3.99126084e-01  3.32769729e-09 
 0.00000000e+00  3.99124744e-01  3.15949929e-08  2.70245550e-08  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  3.38890041e-09  3.42121068e-09  3.32769727e-09 
 1.80000000e+00  3.99126160e-01  3.26557509e-08  2.80199544e-08  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  3.99126162e-01  3.42121072e-09  3.32769728e-09 
 0.00000000e+00  3.99126121e-01  3.36269484e-08  2.89330444e-08  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  3.38890044e-09  3.99126124e-01  3.32769734e-09 
 1.80000000e+00  3.99127537e-01  3.46708231e-08  2.99154266e-08  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  3.99127539e-01  3.99127539e-01  3.32769739e-09 
 0.00000000e+00  3.99121994e-01  3.71247784e-08  3.22302895e-08  0.00000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  3.38890037e-09  3.42121064e-09  3.32769710e-09 
 1.80000000e+00  3.99123477e-01  3.81928945e-08  3.32395871e-08  0.00000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  3.99123479e-01  3.42121066e-09  3.32769717e-09 
 0.00000000e+00  3.99123450e-01  3.91680923e-08  3.41620279e-08  0.00000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  3.38890040e-09  3.99123452e-01  3.32769722e-09 
 1.80000000e+00  3.99124817e-01  4.02144283e-08  3.51523113e-08  0.00000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  3.99124820e-01  3.99124819e-01  3.32769727e-09 
 0.00000000e+00  3.99123491e-01  4.11889212e-08  3.60758605e-08  0.00000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  3.38890046e-09  3.42121066e-09  3.32769717e-09 
 1.80000000e+00  3.99124940e-01  4.22384306e-08  3.70709046e-08  0.00000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  3.99124942e-01  3.42121069e-09  3.32769728e-09 
 0.00000000e+00  3.99124856e-01  4.32024641e-08  3.79857568e-08  0.00000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  3.38890047e-09  3.99124858e-01  3.32769728e-09 
 1.80000000e+00  3.99126307e-01  4.42377502e-08  3.89688353e-08  0.00000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  3.99126309e-01  3.99126309e-01  3.32769734e-09 
 0.00000000e+00  3.99123386e-01  4.57090262e-08  4.03665581e-08  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  3.38890045e-09  3.42121066e-09  3.32769721e-09 
 1.80000000e+00  3.99124803e-01  4.67716524e-08  4.13777457e-08  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  3.99124805e-01  3.42121068e-09  3.32769727e-09 
 0.00000000e+00  3.99124771e-01  4.77368811e-08  4.22965769e-08  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  3.38890042e-09  3.99124773e-01  3.32769727e-09 
 1.80000000e+00  3.99126226e-01  4.87837954e-08  4.32933120e-08  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  3.99126229e-01  3.99126229e-01  3.32769733e-09 
 0.00000000e+00  3.99124859e-01  4.97296779e-08  4.41943939e-08  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  3.38890042e-09  3.42121068e-09  3.32769728e-09 
 1.80000000e+00  3.99126259e-01  5.07738615e-08  4.51893243e-08  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  3.99126261e-01  3.42121072e-09  3.32769729e-09 
 0.00000000e+00  3.99126212e-01  5.17219463e-08  4.60935468e-08  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  3.38890044e-09  3.99126214e-01  3.32769734e-09 
 1.80000000e+00  3.99127702e-01  5.27509800e-08  4.70747921e-08  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  3.99127705e-01  3.99127705e-01  3.32769734e-09 
 0.00000000e+00  3.99123452e-01  5.28350833e-08  4.71558792e-08  0.00000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  3.38890040e-09  3.42121066e-09  3.32769717e-09 
 1.80000000e+00  3.99124846e-01  5.38958656e-08  4.81678484e-08  0.00000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  3.99124848e-01  3.42121068e-09  3.32769722e-09 
 0.00000000e+00  3.99124874e-01  5.48533865e-08  4.90820184e-08  0.00000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  3.38890042e-09  3.99124876e-01  3.32769728e-09 
 1.80000000e+00  3.99126265e-01  5.58961666e-08  5.00778583e-08  0.00000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  3.99126267e-01  3.99126267e-01  3.32769729e-09 
 0.00000000e+00  3.99124810e-01  5.68315585e-08  5.09717069e-08  0.00000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  3.38890047e-09  3.42121068e-09  3.32769727e-09 
 1.80000000e+00  3.99126293e-01  5.78880146e-08  5.19812318e-08  0.00000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  3.99126296e-01  3.42121073e-09  3.32769730e-09 
 0.00000000e+00  3.99126283e-01  5.88432787e-08  5.28945066e-08  0.00000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  3.38890046e-09  3.99126285e-01  3.32769736e-09 
 1.80000000e+00  3.99127704e-01  5.98817813e-08  5.38875753e-08  0.00000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  3.99127707e-01  3.99127706e-01  3.32769740e-09 
 0.00000000e+00  3.99124774e-01  6.12719148e-08  5.52177397e-08  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  3.38890042e-09  3.42121068e-09  3.32769727e-09 
 1.80000000e+00  3.99126246e-01  6.23328700e-08  5.62327500e-08  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  3.99126248e-01  3.42121073e-09  3.32769735e-09 
 0.00000000e+00  3.99126181e-01  6.32840997e-08  5.71432679e-08  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  3.38890050e-09  3.99126183e-01  3.32769728e-09 
 1.80000000e+00  3.99127629e-01  6.43286161e-08  5.81436552e-08  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  3.99127632e-01  3.99127631e-01  3.32769734e-09 
 0.00000000e+00  3.99126261e-01  6.52477144e-08  5.90234066e-08  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  3.38890045e-09  3.42121072e-09  3.32769729e-09 
 1.80000000e+00  3.99127647e-01  6.62981421e-08  6.00294499e-08  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  3.99127649e-01  3.42121074e-09  3.32769739e-09 
 0.00000000e+00  3.99127642e-01  6.72417282e-08  6.09332176e-08  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  3.38890047e-09  3.99127644e-01  3.32769739e-09 
 1.80000000e+00  3.99129065e-01  6.82763021e-08  6.19246094e-08  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  3.99129068e-01  3.99129067e-01  3.32769745e-09 
 0.00000000e+00  3.99121928e-01  6.74646135e-08  6.11474604e-08  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  3.38890037e-09  3.42121063e-09  3.99121930e-01 
 1.80000000e+00  3.99123319e-01  6.84682824e-08  6.21090379e-08  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  3.99123321e-01  3.42121066e-09  3.99123321e-01 
 0.00000000e+00  3.99123295e-01  6.94142122e-08  6.30155625e-08  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  3.38890041e-09  3.99123297e-01  3.99123297e-01 
 1.80000000e+00  3.99124732e-01  7.04065368e-08  6.39666666e-08  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  3.99124734e-01  3.99124734e-01  3.99124734e-01 
 0.00000000e+00  3.99123337e-01  7.13852816e-08  6.49053220e-08  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  3.38890045e-09  3.42121066e-09  3.99123339e-01 
 1.80000000e+00  3.99124819e-01  7.23957546e-08  6.58740618e-08  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  3.99124821e-01  3.42121068e-09  3.99124821e-01 
 0.00000000e+00  3.99124743e-01  7.33392315e-08  6.67789806e-08  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  3.38890047e-09  3.99124745e-01  3.99124745e-01 
 1.80000000e+00  3.99126193e-01  7.43346978e-08  6.77338363e-08  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  3.99126195e-01  3.99126195e-01  3.99126195e-01 
 0.00000000e+00  3.99123302e-01  7.58171061e-08  6.91563287e-08  1.80000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  3.38890040e-09  3.42121066e-09  3.99123304e-01 
 1.80000000e+00  3.99124706e-01  7.68414806e-08  7.01391372e-08  1.80000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  3.99124708e-01  3.42121068e-09  3.99124708e-01 
 0.00000000e+00  3.99124673e-01  7.77918180e-08  7.10512325e-08  1.80000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  3.38890041e-09  3.99124676e-01  3.99124676e-01 
 1.80000000e+00  3.99126117e-01  7.88090622e-08  7.20274898e-08  1.80000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  3.99126119e-01  3.99126119e-01  3.99126119e-01 
 0.00000000e+00  3.99124719e-01  7.97564962e-08  7.29370839e-08  1.80000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  3.38890041e-09  3.42121068e-09  3.99124721e-01 
 1.80000000e+00  3.99126155e-01  8.07748364e-08  7.39143076e-08  1.80000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  3.99126157e-01  3.42121072e-09  3.99126157e-01 
 0.00000000e+00  3.99126092e-01  8.17175448e-08  7.48195816e-08  1.80000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  3.38890044e-09  3.99126095e-01  3.99126095e-01 
 1.80000000e+00  3.99127554e-01  8.27288071e-08  7.57907230e-08  1.80000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  3.99127556e-01  3.99127556e-01  3.99127556e-01 
 0.00000000e+00  3.99123319e-01  8.29026387e-08  7.59580132e-08  1.80000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  3.38890041e-09  3.42121062e-09  3.99123321e-01 
 1.80000000e+00  3.99124723e-01  8.39420746e-08  7.69562547e-08  1.80000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  3.99124725e-01  3.42121068e-09  3.99124725e-01 
 0.00000000e+00  3.99124721e-01  8.48934511e-08  7.78700411e-08  1.80000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  3.38890041e-09  3.99124723e-01  3.99124723e-01 
 1.80000000e+00  3.99126112e-01  8.59134838e-08  7.88496237e-08  1.80000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  3.99126114e-01  3.99126114e-01  3.99126114e-01 
 0.00000000e+00  3.99124742e-01  8.68582889e-08  7.97574842e-08  1.80000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  3.38890041e-09  3.42121068e-09  3.99124744e-01 
 1.80000000e+00  3.99126207e-01  8.78916646e-08  8.07500840e-08  1.80000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  3.99126210e-01  3.42121072e-09  3.99126209e-01 
 0.00000000e+00  3.99126122e-01  8.88350618e-08  8.16565802e-08  1.80000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  3.38890044e-09  3.99126124e-01  3.99126124e-01 
 1.80000000e+00  3.99127562e-01  8.98478904e-08  8.26295832e-08  1.80000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  3.99127564e-01  3.99127564e-01  3.99127564e-01 
 0.00000000e+00  3.99124675e-01  9.12445950e-08  8.39720684e-08  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  3.38890042e-09  3.42121069e-09  3.99124677e-01 
 1.80000000e+00  3.99126130e-01  9.22747105e-08  8.49620534e-08  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  3.99126132e-01  3.42121071e-09  3.99126132e-01 
 0.00000000e+00  3.99126128e-01  9.32083031e-08  8.58594831e-08  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  3.38890044e-09  3.99126130e-01  3.99126130e-01 
 1.80000000e+00  3.99127518e-01  9.42275838e-08  8.68390373e-08  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  3.99127520e-01  3.99127520e-01  3.99127520e-01 
 0.00000000e+00  3.99126140e-01  9.51434382e-08  8.77198971e-08  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  3.38890044e-09  3.42121071e-09  3.99126142e-01 
 1.80000000e+00  3.99127511e-01  9.61680671e-08  8.87046809e-08  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  3.99127513e-01  3.42121073e-09  3.99127513e-01 
 0.00000000e+00  3.99127522e-01  9.70961745e-08  8.95969237e-08  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  3.38890046e-09  3.99127524e-01  3.99127524e-01 
 1.80000000e+00  3.99128936e-01  9.81040045e-08  9.05658624e-08  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  3.99128939e-01  3.99128938e-01  3.99128938e-01 
 0.00000000e+00  3.99123416e-01  1.00217911e-07  9.25993504e-08  1.80000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  3.38890040e-09  3.42121066e-09  3.99123418e-01 
 1.80000000e+00  3.99124850e-01  1.01263922e-07  9.36046973e-08  1.80000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  3.99124852e-01  3.42121068e-09  3.99124852e-01 
 0.00000000e+00  3.99124824e-01  1.02200690e-07  9.45057650e-08  1.80000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  3.38890042e-09  3.99124826e-01  3.99124826e-01 
 1.80000000e+00  3.99126233e-01  1.03227548e-07  9.54934052e-08  1.80000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  3.99126235e-01  3.99126235e-01  3.99126235e-01 
 0.00000000e+00  3.99124847e-01  1.04158639e-07  9.63891154e-08  1.80000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  3.38890047e-09  3.42121068e-09  3.99124849e-01 
 1.80000000e+00  3.99126244e-01  1.05195288e-07  9.73859358e-08  1.80000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  3.99126246e-01  3.42121072e-09  3.99126246e-01 
 0.00000000e+00  3.99126228e-01  1.06128886e-07  9.82841328e-08  1.80000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  3.38890045e-09  3.99126230e-01  3.99126230e-01 
 1.80000000e+00  3.99127680e-01  1.07142768e-07  9.92592959e-08  1.80000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  3.99127682e-01  3.99127682e-01  3.99127682e-01 
 0.00000000e+00  3.99124810e-01  1.08534435e-07  1.00598399e-07  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  3.38890042e-09  3.42121069e-09  3.99124812e-01 
 1.80000000e+00  3.99126226e-01  1.09583748e-07  1.01607682e-07  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  3.99126229e-01  3.42121072e-09  3.99126228e-01 
 0.00000000e+00  3.99126169e-01  1.10525667e-07  1.02514136e-07  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  3.38890045e-09  3.99126171e-01  3.99126171e-01 
