 b0              v(Vbn)          i(Vout)         i(Vout1)        v(b6)           v(b5)           v(b4)           v(b3)           v(b2)           v(b1)           v(b0)           v(b0out)        v(b1out)        v(b6out)       
 1.80000000e+00  4.03485681e-01  1.86517850e-08  2.17736300e-08  0.00000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  4.03485683e-01  3.35143232e-09  3.29827105e-09 
 0.00000000e+00  4.03485832e-01  1.96095446e-08  2.27903172e-08  0.00000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  3.36767051e-09  4.03485834e-01  3.29827106e-09 
 1.80000000e+00  4.03486967e-01  2.05966002e-08  2.38362361e-08  0.00000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  4.03486970e-01  4.03486969e-01  3.29827115e-09 
 0.00000000e+00  4.03484571e-01  2.19261921e-08  2.52427128e-08  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  3.36767043e-09  3.35143221e-09  3.29827097e-09 
 1.80000000e+00  4.03485734e-01  2.29377951e-08  2.63117101e-08  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  4.03485736e-01  3.35143234e-09  3.29827106e-09 
 0.00000000e+00  4.03485784e-01  2.39000259e-08  2.73272036e-08  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  3.36767046e-09  4.03485786e-01  3.29827106e-09 
 1.80000000e+00  4.03487052e-01  2.49094140e-08  2.83915256e-08  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  4.03487054e-01  4.03487054e-01  3.29827115e-09 
 0.00000000e+00  4.03485766e-01  2.59694089e-08  2.95080582e-08  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  3.36767046e-09  3.35143233e-09  3.29827105e-09 
 1.80000000e+00  4.03486938e-01  2.69840734e-08  3.05758903e-08  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  4.03486940e-01  3.35143242e-09  3.29827111e-09 
 0.00000000e+00  4.03487057e-01  2.79456987e-08  3.15867368e-08  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  3.36767049e-09  4.03487059e-01  3.29827115e-09 
 1.80000000e+00  4.03488211e-01  2.89506601e-08  3.26426601e-08  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  4.03488213e-01  4.03488213e-01  3.29827124e-09 
 0.00000000e+00  4.03483293e-01  3.18500507e-08  3.56847352e-08  0.00000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  3.36767040e-09  3.35143207e-09  3.29827087e-09 
 1.80000000e+00  4.03484471e-01  3.28790988e-08  3.67633675e-08  0.00000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  4.03484473e-01  3.35143219e-09  3.29827096e-09 
 0.00000000e+00  4.03484563e-01  3.38480506e-08  3.77782925e-08  0.00000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  3.36767043e-09  4.03484565e-01  3.29827097e-09 
 1.80000000e+00  4.03485733e-01  3.48599070e-08  3.88378965e-08  0.00000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  4.03485735e-01  4.03485735e-01  3.29827099e-09 
 0.00000000e+00  4.03484439e-01  3.59362586e-08  3.99640214e-08  0.00000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  3.36767042e-09  3.35143219e-09  3.29827096e-09 
 1.80000000e+00  4.03485668e-01  3.69559963e-08  4.10307166e-08  0.00000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  4.03485670e-01  3.35143227e-09  3.29827106e-09 
 0.00000000e+00  4.03485779e-01  3.79234276e-08  4.20422168e-08  0.00000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  3.36767051e-09  4.03485781e-01  3.29827106e-09 
 1.80000000e+00  4.03486922e-01  3.89325431e-08  4.30968186e-08  0.00000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  4.03486924e-01  4.03486924e-01  3.29827114e-09 
 0.00000000e+00  4.03484519e-01  4.02807090e-08  4.45054411e-08  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  3.36767048e-09  3.35143220e-09  3.29827096e-09 
 1.80000000e+00  4.03485677e-01  4.13188676e-08  4.55896583e-08  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  4.03485679e-01  3.35143226e-09  3.29827105e-09 
 0.00000000e+00  4.03485780e-01  4.22908542e-08  4.66045407e-08  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  3.36767046e-09  4.03485782e-01  3.29827106e-09 
 1.80000000e+00  4.03487015e-01  4.33157620e-08  4.76741633e-08  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  4.03487017e-01  4.03487017e-01  3.29827115e-09 
 0.00000000e+00  4.03485760e-01  4.43718362e-08  4.87758314e-08  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  3.36767046e-09  3.35143233e-09  3.29827105e-09 
 1.80000000e+00  4.03486953e-01  4.53938318e-08  4.98420007e-08  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  4.03486955e-01  3.35143240e-09  3.29827115e-09 
 0.00000000e+00  4.03487025e-01  4.63529699e-08  5.08420044e-08  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  3.36767054e-09  4.03487027e-01  3.29827115e-09 
 1.80000000e+00  4.03488208e-01  4.73630711e-08  5.18951992e-08  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  4.03488210e-01  4.03488210e-01  3.29827124e-09 
 0.00000000e+00  4.03484520e-01  4.73691423e-08  5.19011962e-08  0.00000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  3.36767043e-09  3.35143220e-09  3.29827096e-09 
 1.80000000e+00  4.03485699e-01  4.84113339e-08  5.29874029e-08  0.00000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  4.03485701e-01  3.35143232e-09  3.29827105e-09 
 0.00000000e+00  4.03485757e-01  4.93800827e-08  5.39971694e-08  0.00000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  3.36767051e-09  4.03485759e-01  3.29827105e-09 
 1.80000000e+00  4.03487006e-01  5.04051105e-08  5.50652857e-08  0.00000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  4.03487008e-01  4.03487008e-01  3.29827115e-09 
 0.00000000e+00  4.03485741e-01  5.14534370e-08  5.61569777e-08  0.00000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  3.36767046e-09  3.35143232e-09  3.29827105e-09 
 1.80000000e+00  4.03486918e-01  5.24906101e-08  5.72368890e-08  0.00000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  4.03486920e-01  3.35143240e-09  3.29827114e-09 
 0.00000000e+00  4.03486958e-01  5.34589956e-08  5.82453339e-08  0.00000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  3.36767049e-09  4.03486960e-01  3.29827115e-09 
 1.80000000e+00  4.03488153e-01  5.44813444e-08  5.93095564e-08  0.00000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  4.03488155e-01  4.03488155e-01  3.29827123e-09 
 0.00000000e+00  4.03485756e-01  5.57608323e-08  6.06411703e-08  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  3.36767046e-09  3.35143233e-09  3.29827105e-09 
 1.80000000e+00  4.03486944e-01  5.68053762e-08  6.17280165e-08  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  4.03486946e-01  3.35143246e-09  3.29827114e-09 
 0.00000000e+00  4.03487012e-01  5.77722375e-08  6.27337471e-08  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  3.36767054e-09  4.03487015e-01  3.29827115e-09 
 1.80000000e+00  4.03488187e-01  5.88025235e-08  6.38057998e-08  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  4.03488189e-01  4.03488189e-01  3.29827124e-09 
 0.00000000e+00  4.03487003e-01  5.98372864e-08  6.48817888e-08  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  3.36767049e-09  3.35143246e-09  3.29827115e-09 
 1.80000000e+00  4.03488119e-01  6.08726785e-08  6.59586590e-08  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  4.03488121e-01  3.35143258e-09  3.29827124e-09 
 0.00000000e+00  4.03488242e-01  6.18343677e-08  6.69585063e-08  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  3.36767052e-09  4.03488244e-01  3.29827124e-09 
 1.80000000e+00  4.03489409e-01  6.28577198e-08  6.80226009e-08  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  4.03489411e-01  4.03489411e-01  3.29827133e-09 
 0.00000000e+00  4.03483293e-01  7.01897225e-08  7.56413385e-08  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  3.36767040e-09  3.35143207e-09  4.03483295e-01 
 1.80000000e+00  4.03484494e-01  7.11837922e-08  7.66738566e-08  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  4.03484496e-01  3.35143219e-09  4.03484496e-01 
 0.00000000e+00  4.03484573e-01  7.21464989e-08  7.76740308e-08  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  3.36767043e-09  4.03484575e-01  4.03484575e-01 
 1.80000000e+00  4.03485773e-01  7.31300443e-08  7.86954075e-08  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  4.03485775e-01  4.03485775e-01  4.03485776e-01 
 0.00000000e+00  4.03484489e-01  7.42284481e-08  7.98359849e-08  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  3.36767042e-09  3.35143219e-09  4.03484491e-01 
 1.80000000e+00  4.03485667e-01  7.52319903e-08  8.08781380e-08  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  4.03485669e-01  3.35143232e-09  4.03485669e-01 
 0.00000000e+00  4.03485776e-01  7.61965846e-08  8.18793211e-08  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  3.36767046e-09  4.03485778e-01  4.03485778e-01 
 1.80000000e+00  4.03486970e-01  7.71866095e-08  8.29074907e-08  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  4.03486973e-01  4.03486973e-01  4.03486973e-01 
 0.00000000e+00  4.03484542e-01  7.85644991e-08  8.43374863e-08  1.80000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  3.36767048e-09  3.35143220e-09  4.03484544e-01 
 1.80000000e+00  4.03485763e-01  7.95771996e-08  8.53887343e-08  1.80000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  4.03485765e-01  3.35143233e-09  4.03485765e-01 
 0.00000000e+00  4.03485828e-01  8.05426514e-08  8.63910259e-08  1.80000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  3.36767046e-09  4.03485830e-01  4.03485830e-01 
 1.80000000e+00  4.03487043e-01  8.15505591e-08  8.74371011e-08  1.80000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  4.03487045e-01  4.03487045e-01  4.03487045e-01 
 0.00000000e+00  4.03485775e-01  8.26154757e-08  8.85421514e-08  1.80000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  3.36767051e-09  3.35143233e-09  4.03485778e-01 
 1.80000000e+00  4.03486946e-01  8.36240776e-08  8.95889087e-08  1.80000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  4.03486948e-01  3.35143246e-09  4.03486948e-01 
 0.00000000e+00  4.03487016e-01  8.45861440e-08  9.05872497e-08  1.80000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  3.36767049e-09  4.03487018e-01  4.03487018e-01 
 1.80000000e+00  4.03488214e-01  8.55906739e-08  9.16295591e-08  1.80000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  4.03488216e-01  4.03488216e-01  4.03488216e-01 
 0.00000000e+00  4.03484530e-01  8.56744856e-08  9.17165153e-08  1.80000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  3.36767043e-09  3.35143220e-09  4.03484532e-01 
 1.80000000e+00  4.03485757e-01  8.67084066e-08  9.27888948e-08  1.80000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  4.03485759e-01  3.35143233e-09  4.03485759e-01 
 0.00000000e+00  4.03485806e-01  8.76817232e-08  9.37991160e-08  1.80000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  3.36767046e-09  4.03485808e-01  4.03485808e-01 
 1.80000000e+00  4.03487027e-01  8.86969074e-08  9.48521688e-08  1.80000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  4.03487029e-01  4.03487029e-01  4.03487029e-01 
 0.00000000e+00  4.03485768e-01  8.97628465e-08  9.59582707e-08  1.80000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  3.36767051e-09  3.35143233e-09  4.03485771e-01 
 1.80000000e+00  4.03486944e-01  9.07898929e-08  9.70235163e-08  1.80000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  4.03486946e-01  3.35143240e-09  4.03486946e-01 
 0.00000000e+00  4.03487014e-01  9.17563309e-08  9.80261774e-08  1.80000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  3.36767049e-09  4.03487016e-01  4.03487016e-01 
 1.80000000e+00  4.03488237e-01  9.27652738e-08  9.90724089e-08  1.80000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  4.03488239e-01  4.03488239e-01  4.03488239e-01 
 0.00000000e+00  4.03485781e-01  9.40631967e-08  1.00418688e-07  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  3.36767046e-09  3.35143233e-09  4.03485783e-01 
 1.80000000e+00  4.03486944e-01  9.50894601e-08  1.01482982e-07  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  4.03486946e-01  3.35143246e-09  4.03486946e-01 
 0.00000000e+00  4.03487023e-01  9.60463543e-08  1.02475482e-07  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  3.36767054e-09  4.03487025e-01  4.03487025e-01 
 1.80000000e+00  4.03488251e-01  9.70617257e-08  1.03528492e-07  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  4.03488253e-01  4.03488253e-01  4.03488253e-01 
 0.00000000e+00  4.03487005e-01  9.80994904e-08  1.04604652e-07  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  3.36767049e-09  3.35143246e-09  4.03487007e-01 
 1.80000000e+00  4.03488135e-01  9.91187575e-08  1.05661954e-07  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  4.03488137e-01  3.35143258e-09  4.03488137e-01 
 0.00000000e+00  4.03488236e-01  1.00072054e-07  1.06650191e-07  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  3.36767052e-09  4.03488238e-01  4.03488239e-01 
 1.80000000e+00  4.03489444e-01  1.01077533e-07  1.07693126e-07  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  4.03489446e-01  4.03489446e-01  4.03489446e-01 
 0.00000000e+00  4.03484490e-01  1.03659583e-07  1.10369626e-07  1.80000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  3.36767044e-09  3.35143221e-09  4.03484493e-01 
 1.80000000e+00  4.03485734e-01  1.04693926e-07  1.11442461e-07  1.80000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  4.03485736e-01  3.35143232e-09  4.03485736e-01 
 0.00000000e+00  4.03485822e-01  1.05648819e-07  1.12432375e-07  1.80000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  3.36767046e-09  4.03485824e-01  4.03485824e-01 
 1.80000000e+00  4.03486974e-01  1.06665598e-07  1.13486493e-07  1.80000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  4.03486976e-01  4.03486976e-01  4.03486976e-01 
 0.00000000e+00  4.03485762e-01  1.07716195e-07  1.14575499e-07  1.80000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  3.36767046e-09  3.35143233e-09  4.03485764e-01 
 1.80000000e+00  4.03486947e-01  1.08743550e-07  1.15640887e-07  1.80000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  4.03486949e-01  3.35143248e-09  4.03486949e-01 
 0.00000000e+00  4.03487024e-01  1.09699003e-07  1.16631014e-07  1.80000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  3.36767049e-09  4.03487026e-01  4.03487026e-01 
 1.80000000e+00  4.03488230e-01  1.10705984e-07  1.17674972e-07  1.80000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  4.03488232e-01  4.03488232e-01  4.03488232e-01 
 0.00000000e+00  4.03485727e-01  1.11997518e-07  1.19013393e-07  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  3.36767046e-09  3.35143232e-09  4.03485729e-01 
 1.80000000e+00  4.03486966e-01  1.13039672e-07  1.20093873e-07  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  4.03486968e-01  3.35143246e-09  4.03486968e-01 
 0.00000000e+00  4.03487063e-01  1.14003775e-07  1.21093194e-07  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  3.36767049e-09  4.03487065e-01  4.03487065e-01 
