 b0              v(Vbn)          i(Vout)         i(Vout1)        v(b6)           v(b5)           v(b4)           v(b3)           v(b2)           v(b1)           v(b0)           v(b0out)        v(b1out)        v(b6out)       
 1.80000000e+00  4.02663840e-01  3.38451045e-08  3.14407202e-08  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  4.02663843e-01  3.39781307e-09  3.23054978e-09 
 0.00000000e+00  4.02663791e-01  3.50322538e-08  3.25824914e-08  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  3.36553036e-09  4.02663793e-01  3.23054977e-09 
 1.80000000e+00  4.02665074e-01  3.61932391e-08  3.36995498e-08  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  4.02665076e-01  4.02665076e-01  3.23054984e-09 
 0.00000000e+00  4.02660032e-01  3.58115285e-08  3.33324977e-08  0.00000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  3.36553022e-09  3.39781290e-09  3.23054958e-09 
 1.80000000e+00  4.02661391e-01  3.70076034e-08  3.44833921e-08  0.00000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  4.02661393e-01  3.39781300e-09  3.23054964e-09 
 0.00000000e+00  4.02661309e-01  3.82086280e-08  3.56400705e-08  0.00000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  3.36553029e-09  4.02661312e-01  3.23054964e-09 
 1.80000000e+00  4.02662573e-01  3.93790406e-08  3.67670197e-08  0.00000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  4.02662575e-01  4.02662575e-01  3.23054971e-09 
 0.00000000e+00  4.02661328e-01  4.05822267e-08  3.79263554e-08  0.00000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  3.36553023e-09  3.39781300e-09  3.23054965e-09 
 1.80000000e+00  4.02662603e-01  4.17604129e-08  3.90616748e-08  0.00000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  4.02662605e-01  3.39781305e-09  3.23054972e-09 
 0.00000000e+00  4.02662554e-01  4.29515879e-08  4.02101108e-08  0.00000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  3.36553029e-09  4.02662557e-01  3.23054971e-09 
 1.80000000e+00  4.02663866e-01  4.41128073e-08  4.13295425e-08  0.00000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  4.02663868e-01  4.02663868e-01  3.23054977e-09 
 0.00000000e+00  4.02661315e-01  4.49291784e-08  4.21168238e-08  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  3.36553023e-09  3.39781295e-09  3.23054965e-09 
 1.80000000e+00  4.02662591e-01  4.61189555e-08  4.32646630e-08  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  4.02662594e-01  3.39781298e-09  3.23054976e-09 
 0.00000000e+00  4.02662556e-01  4.73113472e-08  4.44148753e-08  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  3.36553029e-09  4.02662558e-01  3.23054976e-09 
 1.80000000e+00  4.02663807e-01  4.84835697e-08  4.55459457e-08  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  4.02663809e-01  4.02663809e-01  3.23054977e-09 
 0.00000000e+00  4.02662551e-01  4.96517371e-08  4.66733496e-08  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  3.36553029e-09  3.39781298e-09  3.23054970e-09 
 1.80000000e+00  4.02663832e-01  5.08191705e-08  4.78002988e-08  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  4.02663834e-01  3.39781307e-09  3.23054977e-09 
 0.00000000e+00  4.02663764e-01  5.19902528e-08  4.89308860e-08  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  3.36553042e-09  4.02663766e-01  3.23054977e-09 
 1.80000000e+00  4.02665091e-01  5.31430549e-08  5.00438659e-08  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  4.02665093e-01  4.02665093e-01  3.23054985e-09 
 0.00000000e+00  4.02661311e-01  5.32240419e-08  5.01223383e-08  0.00000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  3.36553028e-09  3.39781294e-09  3.23054964e-09 
 1.80000000e+00  4.02662602e-01  5.44206088e-08  5.12778513e-08  0.00000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  4.02662604e-01  3.39781304e-09  3.23054971e-09 
 0.00000000e+00  4.02662567e-01  5.56151704e-08  5.24314316e-08  0.00000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  3.36553035e-09  4.02662570e-01  3.23054976e-09 
 1.80000000e+00  4.02663790e-01  5.67929055e-08  5.35688542e-08  0.00000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  4.02663793e-01  4.02663793e-01  3.23054977e-09 
 0.00000000e+00  4.02662620e-01  5.79561695e-08  5.46926913e-08  0.00000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  3.36553035e-09  3.39781298e-09  3.23054971e-09 
 1.80000000e+00  4.02663852e-01  5.91431725e-08  5.58393651e-08  0.00000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  4.02663854e-01  3.39781302e-09  3.23054977e-09 
 0.00000000e+00  4.02663852e-01  6.03285697e-08  5.69850016e-08  0.00000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  3.36553042e-09  4.02663854e-01  3.23054977e-09 
 1.80000000e+00  4.02665092e-01  6.14967266e-08  5.81138551e-08  0.00000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  4.02665094e-01  4.02665094e-01  3.23054984e-09 
 0.00000000e+00  4.02662606e-01  6.22358490e-08  5.88284621e-08  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  3.36553035e-09  3.39781304e-09  3.23054971e-09 
 1.80000000e+00  4.02663825e-01  6.34297155e-08  5.99821561e-08  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  4.02663827e-01  3.39781301e-09  3.23054977e-09 
 0.00000000e+00  4.02663762e-01  6.46131119e-08  6.11259878e-08  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  3.36553042e-09  4.02663764e-01  3.23054978e-09 
 1.80000000e+00  4.02665078e-01  6.57908875e-08  6.22644762e-08  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  4.02665080e-01  4.02665080e-01  3.23054984e-09 
 0.00000000e+00  4.02663822e-01  6.69359217e-08  6.33713739e-08  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  3.36553042e-09  3.39781307e-09  3.23054977e-09 
 1.80000000e+00  4.02665084e-01  6.81174129e-08  6.45136424e-08  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  4.02665086e-01  3.39781305e-09  3.23054984e-09 
 0.00000000e+00  4.02665052e-01  6.92893963e-08  6.56469581e-08  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  3.36553049e-09  4.02665054e-01  3.23054984e-09 
 1.80000000e+00  4.02666342e-01  7.04535446e-08  6.67724862e-08  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  4.02666344e-01  4.02666344e-01  3.23054991e-09 
 0.00000000e+00  4.02660088e-01  7.50104917e-08  7.11797981e-08  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  3.36553022e-09  3.39781297e-09  4.02660090e-01 
 1.80000000e+00  4.02661371e-01  7.61552544e-08  7.22868947e-08  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  4.02661374e-01  3.39781295e-09  4.02661373e-01 
 0.00000000e+00  4.02661355e-01  7.73332031e-08  7.34264489e-08  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  3.36553028e-09  4.02661357e-01  4.02661357e-01 
 1.80000000e+00  4.02662598e-01  7.84626997e-08  7.45189652e-08  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  4.02662600e-01  4.02662600e-01  4.02662600e-01 
 0.00000000e+00  4.02661341e-01  7.96724480e-08  7.56892291e-08  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  3.36553029e-09  3.39781300e-09  4.02661343e-01 
 1.80000000e+00  4.02662612e-01  8.08200750e-08  7.67995942e-08  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  4.02662614e-01  3.39781298e-09  4.02662614e-01 
 0.00000000e+00  4.02662617e-01  8.19919910e-08  7.79332510e-08  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  3.36553035e-09  4.02662619e-01  4.02662619e-01 
 1.80000000e+00  4.02663887e-01  8.31216547e-08  7.90265204e-08  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  4.02663890e-01  4.02663890e-01  4.02663890e-01 
 0.00000000e+00  4.02661313e-01  8.39634655e-08  7.98406319e-08  1.80000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  3.36553028e-09  3.39781300e-09  4.02661315e-01 
 1.80000000e+00  4.02662553e-01  8.51197383e-08  8.09597367e-08  1.80000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  4.02662555e-01  3.39781298e-09  4.02662555e-01 
 0.00000000e+00  4.02662526e-01  8.62976172e-08  8.20991488e-08  1.80000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  3.36553030e-09  4.02662528e-01  4.02662528e-01 
 1.80000000e+00  4.02663840e-01  8.74472803e-08  8.32118445e-08  1.80000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  4.02663842e-01  4.02663842e-01  4.02663842e-01 
 0.00000000e+00  4.02662557e-01  8.86183364e-08  8.43451460e-08  1.80000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  3.36553029e-09  3.39781298e-09  4.02662559e-01 
 1.80000000e+00  4.02663848e-01  8.97696844e-08  8.54590212e-08  1.80000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  4.02663851e-01  3.39781307e-09  4.02663850e-01 
 0.00000000e+00  4.02663817e-01  9.09403448e-08  8.65919247e-08  1.80000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  3.36553042e-09  4.02663819e-01  4.02663819e-01 
 1.80000000e+00  4.02665079e-01  9.20839329e-08  8.76986945e-08  1.80000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  4.02665082e-01  4.02665082e-01  4.02665082e-01 
 0.00000000e+00  4.02661343e-01  9.22328268e-08  8.78431052e-08  1.80000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  3.36553025e-09  3.39781296e-09  4.02661345e-01 
 1.80000000e+00  4.02662625e-01  9.34144501e-08  8.89865390e-08  1.80000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  4.02662627e-01  3.39781298e-09  4.02662627e-01 
 0.00000000e+00  4.02662573e-01  9.46027905e-08  9.01368793e-08  1.80000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  3.36553035e-09  4.02662576e-01  4.02662576e-01 
 1.80000000e+00  4.02663864e-01  9.57609775e-08  9.12575331e-08  1.80000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  4.02663866e-01  4.02663866e-01  4.02663866e-01 
 0.00000000e+00  4.02662620e-01  9.69305507e-08  9.23898540e-08  1.80000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  3.36553035e-09  3.39781298e-09  4.02662623e-01 
 1.80000000e+00  4.02663919e-01  9.80999065e-08  9.35213933e-08  1.80000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  4.02663921e-01  3.39781302e-09  4.02663921e-01 
 0.00000000e+00  4.02663874e-01  9.92737811e-08  9.46578211e-08  1.80000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  3.36553036e-09  4.02663876e-01  4.02663876e-01 
 1.80000000e+00  4.02665109e-01  1.00421346e-07  9.57684989e-08  1.80000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  4.02665111e-01  4.02665111e-01  4.02665111e-01 
 0.00000000e+00  4.02662559e-01  1.01177252e-07  9.65003437e-08  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  3.36553035e-09  3.39781298e-09  4.02662561e-01 
 1.80000000e+00  4.02663844e-01  1.02346661e-07  9.76325794e-08  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  4.02663846e-01  3.39781307e-09  4.02663846e-01 
 0.00000000e+00  4.02663783e-01  1.03512350e-07  9.87607933e-08  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  3.36553042e-09  4.02663785e-01  4.02663785e-01 
 1.80000000e+00  4.02665038e-01  1.04666300e-07  9.98777523e-08  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  4.02665040e-01  4.02665040e-01  4.02665040e-01 
 0.00000000e+00  4.02663790e-01  1.05804829e-07  1.00980088e-07  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  3.36553042e-09  3.39781301e-09  4.02663792e-01 
 1.80000000e+00  4.02665137e-01  1.06964434e-07  1.02102561e-07  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  4.02665140e-01  3.39781305e-09  4.02665140e-01 
 0.00000000e+00  4.02665077e-01  1.08119970e-07  1.03221154e-07  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  3.36553049e-09  4.02665079e-01  4.02665079e-01 
 1.80000000e+00  4.02666360e-01  1.09260428e-07  1.04325252e-07  1.80000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  4.02666363e-01  4.02666363e-01  4.02666363e-01 
 0.00000000e+00  4.02661325e-01  1.08602178e-07  1.03688066e-07  1.80000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  3.36553028e-09  3.39781300e-09  4.02661327e-01 
 1.80000000e+00  4.02662636e-01  1.09786040e-07  1.04834186e-07  1.80000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  4.02662638e-01  3.39781298e-09  4.02662638e-01 
 0.00000000e+00  4.02662566e-01  1.10953750e-07  1.05964759e-07  1.80000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  3.36553035e-09  4.02662568e-01  4.02662568e-01 
 1.80000000e+00  4.02663869e-01  1.12110634e-07  1.07084958e-07  1.80000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  4.02663871e-01  4.02663871e-01  4.02663871e-01 
 0.00000000e+00  4.02662600e-01  1.13267327e-07  1.08204659e-07  1.80000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  3.36553035e-09  3.39781298e-09  4.02662602e-01 
 1.80000000e+00  4.02663866e-01  1.14434726e-07  1.09334977e-07  1.80000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  4.02663868e-01  3.39781302e-09  4.02663868e-01 
 0.00000000e+00  4.02663836e-01  1.15595199e-07  1.10458714e-07  1.80000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  0.00000000e+00  3.36553042e-09  4.02663838e-01  4.02663838e-01 
 1.80000000e+00  4.02665094e-01  1.16740043e-07  1.11567161e-07  1.80000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  1.80000000e+00  1.80000000e+00  4.02665096e-01  4.02665096e-01  4.02665096e-01 
 0.00000000e+00  4.02662592e-01  1.17492632e-07  1.12295851e-07  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  3.36553036e-09  3.39781299e-09  4.02662594e-01 
 1.80000000e+00  4.02663891e-01  1.18673459e-07  1.13439100e-07  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  0.00000000e+00  1.80000000e+00  4.02663893e-01  3.39781302e-09  4.02663893e-01 
 0.00000000e+00  4.02663821e-01  1.19843597e-07  1.14571947e-07  1.80000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  1.80000000e+00  0.00000000e+00  3.36553042e-09  4.02663823e-01  4.02663823e-01 
